Date,Gauge: 410734: Downstream Flow (ML.day^-1),Gauge: 410734: Recorded Gauging Station Flow (ML.day^-1),Total: SC #1: Outflow (ML.day^-1),Total: SC #1: Quick Flow (ML.day^-1),Total: SC #1: Slow Flow (ML.day^-1),Total: SC #2: Outflow (ML.day^-1),Total: SC #2: Quick Flow (ML.day^-1),Total: SC #2: Slow Flow (ML.day^-1)
2021-09-20,304.97278184186519,164.33279999999999,173.20080083015517,4.8895028604143951,168.31129796974079,131.77198101170995,10.817277912331107,120.95470309937885
2021-09-21,281.99723130125182,148.17600000000002,163.92961032805761,6.7764775508168897,157.1531327772407,118.06762097319424,6.2028396646720738,111.86478130852215
2021-09-22,269.31759688525415,143.6832,157.3033490602121,12.28316259145509,145.020186468757,112.01424782504208,8.6514917201499681,103.3627561048921
2021-09-23,234.49058940613068,138.15360000000001,136.85114663201819,3.4711624763498206,133.37998415566838,97.639442774112467,2.2248918477678594,95.414550926344603
2021-09-24,218.20650783999807,132.88320000000002,127.4990204692805,1.1748112066245791,126.32420926265591,90.707487370717587,0.6886008083211802,90.018886562396418
2021-09-25,206.65524524508035,126.05760000000001,120.53025943183886,1.233156889377991,119.29710254246085,86.12498581324148,0.99078282288010933,85.134202990361374
2021-09-26,198.66025309320545,122.94720000000001,113.81875951983345,3.1520204509212699,110.66673906891218,84.841493573372006,5.6427836548672712,79.198709918504733
2021-09-27,201.23659426564828,119.5776,112.61931479844495,7.1898197864524409,105.42949501199251,88.617279467203318,12.592665084889974,76.024614382313345
2021-09-28,178.20389545275654,115.34400000000001,101.96052520238759,3.2790065187166624,98.681518683670916,76.243370250368969,5.3555672336946083,70.887803016674354
2021-09-29,182.81162253719739,113.87520000000001,107.55100537664669,8.5402224633570256,99.010782913289674,75.260617160550709,4.9109298636762775,70.349687296874436
2021-09-30,517.64749073462849,255.48480000000001,230.32744548439641,134.0928392629414,96.234606221455024,287.32004525023217,202.96705748570506,84.3529877645271
2021-10-01,1356.4362692571704,1361.9232000000002,600.47946275900847,474.71287131063485,125.76659144837366,755.956806498162,623.31186669514329,132.6449398030187
2021-10-02,1401.2601684432088,1236.9024000000002,679.43529079668349,519.86163808244896,159.57365271423453,721.82487764652535,538.46139194401439,183.3634857025109
2021-10-03,654.08482662026017,680.22720000000004,317.23762917957202,164.82323896145232,152.41439021811971,336.84719744068815,144.76782735027527,192.07937009041288
2021-10-04,550.06551677090101,509.67360000000002,280.75205113979422,139.17372152750127,141.57832961229295,269.31346563110679,93.571571504910651,175.74189412619617
2021-10-05,417.98046985986383,345.85920000000004,204.24282416098964,63.623777122515499,140.61904703847415,213.73764569887419,51.248131037392355,162.48951466148182
2021-10-06,283.11899559291572,255.8304,133.72336968495341,7.4954853488278363,126.22788433612557,149.39562590796234,2.6935136103695605,146.70211229759278
2021-10-07,263.25732142259773,215.0496,125.98999377272196,8.381965474551313,117.60802829817064,137.26732764987574,1.9875796777412384,135.27974797213449
2021-10-08,235.15035826074154,190.42560000000003,109.4587853348087,0.38107285390606505,109.07771248090263,125.69157292593283,0.47131256050335424,125.22026036542948
2021-10-09,218.22337958215724,173.75040000000001,102.244473637243,0.12273173521131542,102.12174190203169,115.97890594491425,0.12481028591463514,115.85409565899961
2021-10-10,214.53867737505519,159.14880000000002,102.96341854642557,1.0785704679889254,101.88484807843665,111.57525882862964,0.075586601944694548,111.49967222668495
2021-10-11,233.22199371477186,168.73920000000001,117.86963657070194,20.941954200890766,96.92768236981118,115.35235714406993,11.213661134440743,104.13869600962919
2021-10-12,259.25230214897584,252.80640000000002,136.10480132616453,40.859051115387963,95.245750210776578,123.14750082281131,23.417207882654917,99.730292940156389
2021-10-13,204.96039318608794,233.53919999999999,104.32603830254706,13.8863955907385,90.439642711808574,100.63435488354091,7.0715223154447182,93.562832568096184
2021-10-14,629.1331320952246,222.30720000000002,388.53190391143812,271.32528951375485,117.20661439768328,240.60122818378647,140.97248287256136,99.628745311225131
2021-10-15,1265.9170323357798,1140.5664000000002,788.6338512975085,605.8331117873937,182.80073951011471,477.28318103827138,353.47245915217798,123.81072188609336
2021-10-16,818.44518321717635,766.62720000000002,445.84788549321388,250.96697348173353,194.88091201148032,372.59729772396236,206.44903038034499,166.14826734361739
2021-10-17,491.51303785505382,473.21280000000007,281.25337147679232,79.840227314252814,201.41314416253951,210.25966637826147,60.364201509973896,149.89546486828758
2021-10-18,440.13449931402482,344.99520000000001,257.41041497625707,69.605069450634048,187.80534552562304,182.72408433776775,43.610547245740364,139.1135370920274
2021-10-19,343.56918868228991,281.23200000000003,196.37315010742324,21.785277003550195,174.58787310387302,147.19603857486669,17.872353839827834,129.32368473503885
2021-10-20,528.52244076675925,266.02560000000005,384.92582770629474,193.73552430091723,191.19030340537756,143.59661306046445,22.114062054978604,121.48255100548586
2021-10-21,801.88872511159173,464.83199999999999,649.91364827060625,418.45581660586004,231.45783166474621,151.97507684098551,38.429563803438604,113.5455130375469
2021-10-22,529.31238258835924,600.48000000000002,407.21218631867998,180.77477163790132,226.43741468077863,122.1001962696793,18.694950204712779,103.40524606496652
2021-10-23,426.17838052181349,435.80160000000001,314.54124185721793,77.163116713478985,237.37812514373894,111.63713866459555,14.599409290972845,97.037729373622696
2021-10-24,368.50446666986426,346.20479999999998,272.65280905010792,53.197452411379594,219.45535663872832,95.851657619756324,6.9993918388629615,88.852265780893376
2021-10-25,297.72770342969801,289.61279999999999,213.03701239696892,11.797467221401417,201.23954517556751,84.690691032729092,1.6915226949531506,82.999168337775941
2021-10-26,264.30349182155709,259.54560000000004,186.88393343333485,2.5913898029335138,184.29254363040133,77.419558388222214,1.0007886823234404,76.418769705898768
2021-10-27,239.60160672770803,238.2912,169.06961018376836,0.39618929972567579,168.67342088404268,70.531996543939684,0.10338209483802907,70.428614449101659
2021-10-28,227.71948407088917,222.39359999999999,159.39394960710595,0.073354454144238732,159.32059515296172,68.325534463783228,0,68.325534463783228
2021-10-29,211.05955540839645,208.13759999999999,146.97421614679868,0.087810439587360067,146.88640570721131,64.085339261597781,0.041214612294943373,64.04412464930283
2021-10-30,207.75525200641269,197.42400000000004,144.03761853899223,4.9491056071292521,139.08851293186297,63.717633467420491,2.0910115996926142,61.62662186772787
2021-10-31,200.29945953907065,186.19200000000001,138.45333995835367,10.020030665158654,128.43330929319501,61.846119580717001,4.6776724790743804,57.168447101642627
2021-11-01,177.37685460976638,176.51520000000002,121.60748681225702,2.9581669681500715,118.64931984410696,55.769367797509382,2.2787618000698875,53.490605997439495
2021-11-02,164.92299590002139,168.39360000000002,112.94868420825908,1.0721302059944462,111.87655400226464,51.974311691762317,0.73744274388529196,51.236868947877028
2021-11-03,158.19967180309084,160.53120000000001,107.45848985775832,1.0776183206509877,106.38087153710734,50.741181945332492,0.56257026043457781,50.178611684897909
2021-11-04,203.83029323450035,160.9632,132.87422458888179,22.774432447380221,110.09979214150157,70.956068645618558,16.166242014973189,54.789826630645365
2021-11-05,595.62123470033498,474.42239999999998,261.96705202381492,154.74998072325741,107.21707130055755,333.65418267652007,259.36276976343191,74.291412913088152
2021-11-06,1002.8064806329363,646.01280000000008,385.2944501238245,272.44999187539662,112.8444582484279,617.51203050911192,513.23201744474102,104.28001306437083
2021-11-07,656.60525351407023,620.0064000000001,292.2804841943971,169.12617474387403,123.1543094505231,364.32476931967318,255.12212486810293,109.20264445157018
2021-11-08,589.38042690677912,619.3152,237.2406149539413,115.01798729436135,122.22262765957993,352.13981195283787,221.66666747190831,130.47314448092951
2021-11-09,568.37273646216397,536.28480000000002,262.32201758990567,141.08266523430549,121.23935235560015,306.0507188722583,165.19278069234278,140.85793817991552
2021-11-10,518.10193271468484,424.13760000000002,320.24694789682002,188.22849945800056,132.01844843881941,197.85498481786487,50.980723206099235,146.87426161176563
2021-11-11,395.51168852747782,411.17760000000004,233.30783587612723,100.1710907360581,133.13674514006911,162.20385265135062,30.177070368003818,132.02678228334679
2021-11-12,666.06124757465068,376.53120000000001,350.3500252643189,194.45541090243819,155.89461436188068,315.71122231033172,164.63021247985009,151.08100983048163
2021-11-13,1437.5792322191405,1403.3951999999999,762.22233688295216,533.38110101878294,228.84123586416916,675.35689533618824,465.10827410423786,210.2486212319503
2021-11-14,1773.0303088813757,1669.6800000000001,949.42909553880872,646.02907393191902,303.40002160688977,823.60121334256678,560.44441693892031,263.15679640364658
2021-11-15,1628.9050605510442,1364.2560000000001,869.5465812559064,530.19374401197967,339.35283724392679,759.35847929513773,472.29485294065557,287.0636263544821
2021-11-16,959.20560992998151,797.55840000000001,512.83286543170198,174.62548746748612,338.20737796421582,446.37274449827947,151.55073164957011,294.82201284870939
2021-11-17,727.9567010496811,574.90560000000005,389.8065473872083,80.193615716176879,309.61293167103145,338.15015366247275,68.748863809802728,269.40128985267
2021-11-18,611.8495921953604,469.06560000000007,326.47572504310477,43.811742170659741,282.66398287244505,285.37386715225568,39.238166837157365,246.13570031509832
2021-11-19,502.59325237600331,404.00640000000004,269.90924941611019,1.8349760332152709,268.07427338289489,232.68400295989309,0.97832197101646845,231.70568098887662
2021-11-20,552.29644920395901,389.57760000000007,315.11929552520536,63.143396280790668,251.97589924441468,237.17715367875368,21.618305712242503,215.55884796651119
2021-11-21,941.46216548426946,1084.9248,509.37316986422599,256.44216054096762,252.93100932325828,432.08899562004353,217.93348472684872,214.15551089319479
2021-11-22,1181.4352717398397,878.08320000000003,572.74313081092691,295.58884631942823,277.15428449149869,608.69214092891286,370.4699136662619,238.22222726265099
2021-11-23,684.4868994556374,579.83040000000005,346.65817338656876,77.197208244719448,269.46096514184927,337.82872606906869,90.165571232214674,247.66315483685401
2021-11-24,552.86317563874434,483.49440000000004,287.17525744981754,38.774280461661064,248.40097698815643,265.68791818892686,38.5448671111251,227.14305107780174
2021-11-25,512.74563642488943,447.2928,261.60766465823713,30.11856664682518,231.48909801141193,251.13797176665241,40.018183463932665,211.11978830271977
2021-11-26,3287.2259333534867,4033.8432000000003,2209.6074087673392,1924.8758436970254,284.73156507031365,1077.6185245861473,843.0532323399143,234.5652922462329
2021-11-27,7495.3776919391603,4680.2880000000005,5160.0861900887312,4724.1752885288079,435.91090155992248,2335.29150185043,2023.6943247014606,311.59717714896942
2021-11-28,4454.8750539034836,2751.9264000000003,3057.1662163929577,2560.487095300085,496.67912109287232,1397.7088375105252,1048.4164480120148,349.29238949851043
2021-11-29,2016.3899385961556,1431.6480000000001,1307.4807760198207,820.92622093488001,486.55455508494072,708.90916257633467,368.80356487266545,340.10559770366922
2021-11-30,1644.6582838435579,1011.7440000000001,1056.5664833814681,591.2110602634865,465.35542311798145,588.09180046208985,262.04513685018327,326.04666361190658
2021-12-01,983.37588397460638,796.86720000000014,608.47092791305158,183.11201686380076,425.35891104925076,374.9049560615548,76.204396540625936,298.70055952092883
2021-12-02,693.86299812718312,909.27359999999999,405.06917511195053,24.176694346879689,380.8924807650709,288.79382301523253,19.164329270731571,269.62949374450102
2021-12-03,656.44568613521301,882.92160000000001,383.29063896164428,28.173556040757141,355.11708292088719,273.15504717356873,22.929426036934995,250.22562113663375
2021-12-04,581.66297468223536,605.49120000000005,342.21799608976323,14.092072369168118,328.1259237205951,239.44497859247218,8.0304120421735661,231.41456655029864
2021-12-05,555.44955482729677,521.16480000000001,328.23400745555108,21.720781613669168,306.51322584188188,227.21554737174566,10.918864201284041,216.29668317046162
2021-12-06,505.59270576881107,477.10080000000005,296.07659810065428,14.047370874762297,282.02922722589199,209.51610766815671,10.170935453557826,199.34517221459888
2021-12-07,442.0188099721334,432.1728,258.98712249012499,4.3835460121348095,254.6035764779902,183.03168748200835,2.7262045335886467,180.30548294841969
2021-12-08,454.94875404015079,440.29440000000005,265.67255615149548,20.339057527022835,245.33349862447267,189.2761978886553,17.022363960900702,172.25383392775461
2021-12-09,486.30265657909541,447.12,284.32223655663637,56.982404564910247,227.33983199172613,201.98042002245901,41.943426040294952,160.03699398216406
2021-12-10,4072.3943344765489,1204.7616,3086.7419727792239,2831.7055036398001,255.03646913942407,985.65236169732486,812.33954486652897,173.31281683079581
2021-12-11,8103.2292978746564,8653.6512000000002,6219.3001872547666,5855.5705902662521,363.72959698851446,1883.9291106198903,1658.626206753868,225.30290386602226
2021-12-12,2769.8808676120225,2129.5871999999999,2066.4224078836996,1653.912422241988,412.50998564171186,703.45845972832251,462.40607710676966,241.05238262155285
2021-12-13,1507.6606286316396,1213.4880000000001,1089.7741867053087,680.39056686968922,409.38361983561958,417.88644192633075,177.15775679972126,240.72868512660946
2021-12-14,1460.4672968107348,893.89440000000002,1053.4083980474613,658.8619337604265,394.54646428703489,407.05889876327336,181.5870629045981,225.47183585867529
2021-12-15,616.37557479705197,713.14560000000006,401.68350872613036,45.891034362125126,355.79247436400522,214.69206607092158,11.681945760153301,203.01012031076829
2021-12-16,550.55937062237786,674.17920000000004,352.56203144926354,27.116094016378486,325.4459374328851,197.99733917311434,10.802576269637218,187.19476290347711
2021-12-17,526.81658602777566,619.74720000000002,334.62318721693896,36.961268903356675,297.66191831358231,192.19339881083667,20.013532658303443,172.17986615253324
2021-12-18,453.26822160875406,518.40000000000009,286.27518441441487,9.3264500004785216,276.94873441393634,166.99303719433922,6.3472345762986899,160.64580261804051
2021-12-19,429.3915083187826,455.06880000000007,268.41290142574616,6.9858919233022423,261.42700950244392,160.97860689303644,7.7499520708596883,153.22865482217676
2021-12-20,407.51945662860618,497.57760000000007,255.2567100043631,22.419551075918431,232.83715892844467,152.26274662424314,16.887547873866957,135.37519875037617
2021-12-21,391.70834031079522,477.27360000000004,246.10364414990497,30.314582024782435,215.78906212512251,145.60469616089026,19.700454603581335,125.90424155730894
2021-12-22,329.60048057543372,378.60480000000001,207.97143554966095,9.5502009782690109,198.42123457139192,121.62904502577278,5.9468480615876986,115.68219696418508
2021-12-23,305.01964310334813,317.17439999999999,191.85994943875403,3.9831149012055849,187.87683453754843,113.15969366459413,2.5410492087844783,110.61864445580967
2021-12-24,279.46615448645321,287.3664,175.77549782951439,3.6470316992279757,172.1284661302864,103.69065665693881,2.0356084885211816,101.65504816841762
2021-12-25,257.51163334129461,270.51839999999999,162.15462244201754,0.84047050962809866,161.31415193238942,95.357010899277114,0.28913414646889979,95.067876752808203
2021-12-26,263.81786337323348,308.10239999999999,167.3590440472145,6.8291937071609592,160.52985034005354,96.45881932601894,1.5323798620663451,94.92643946395259
2021-12-27,312.17018588769866,472.17600000000004,196.56887139195092,45.109579783742554,151.45929160820836,115.60131449574772,24.100424216622383,91.500890279125343
2021-12-28,337.77245333998655,379.64160000000004,208.86851070736969,69.984757624067697,138.883753083302,128.90394263261686,44.731056734587234,84.172885898029605
2021-12-29,230.85644857850718,286.58880000000005,143.03105316034356,19.392673433546026,123.63837972679752,87.825395418163623,13.041568375935521,74.783827042228097
2021-12-30,195.7714661966827,242.6112,122.00630748142081,8.2053509732734291,113.80095650814738,73.76515871526189,4.6819680629568348,69.083190652305049
2021-12-31,180.54877985348006,217.72800000000001,112.20197473616194,6.6872402444271195,105.51473449173483,68.346805117318112,4.3319426599538096,64.014862457364302
2022-01-01,159.04747922695847,203.38560000000001,98.773347807970836,0.46307612739807191,98.310271680572754,60.274131418987643,0.39543096468995359,59.878700454297686
2022-01-02,157.34847301205414,191.54880000000003,98.74047177884961,3.4668522199376346,95.273619558911975,58.608001233204519,0.56257821031870436,58.045423022885814
2022-01-03,166.56614941030168,185.67360000000002,106.50092537983298,12.190741250631518,94.310184129201474,60.065224030468698,2.9374391811836724,57.127784849285028
2022-01-04,166.79761691035523,183.68639999999999,105.00270813516609,13.144397949170989,91.858310185995109,61.794908775189135,5.2613762180559354,56.533532557133199
2022-01-05,156.33387758461151,182.304,95.551955157036403,6.1288328857445977,89.423122271291803,60.781922427575097,4.9748083378791446,55.807114089695958
2022-01-06,193.76785900714228,184.2912,120.31481298081552,29.735804175307781,90.57900880550774,73.45304602632676,15.916927073725207,57.536118952601548
2022-01-07,388.87192099497435,327.02400000000006,267.05357584856336,173.07044932255562,93.983126526007737,121.818345146411,65.03579074178073,56.782554404630268
2022-01-08,1077.3387963610926,1558.3104000000003,725.5960159359737,572.56822425341727,153.02779168255651,351.74278042511889,272.03627702948853,79.706503395630364
2022-01-09,1437.4518790226016,1196.5536000000002,918.9859124171719,716.96357993295942,202.02233248421246,518.46596660542957,403.5813791487231,114.88458745670647
2022-01-10,584.41602723187737,621.5616,379.34428371999638,177.82353317628426,201.52075054371218,205.07174351188095,94.416184035257501,110.65555947662347
2022-01-11,430.81928132128968,461.89440000000002,280.92485820766387,89.413972034779363,191.51088617288454,149.89442311362581,43.812954803381892,106.08146831024392
2022-01-12,397.31139533440836,465.43680000000001,256.90173362066281,83.518682853261993,173.38305076740082,140.40966171374552,44.260574230659017,96.149087483086532
2022-01-13,297.31783844871092,467.25120000000004,195.86469091744812,35.282077348732145,160.58261356871594,101.45314753126284,13.046672180205194,88.406475351057637
2022-01-14,257.63713611206686,413.25120000000004,168.17389662279243,19.670940089219343,148.50295653357307,89.463239489274429,6.6767860706247015,82.786453418649728
2022-01-15,1418.7009052645435,4142.8800000000001,779.87231310973289,598.36291462175404,181.50939848797881,638.82859215481062,524.23527218534878,114.59331996946189
2022-01-16,2698.7391746144745,2878.0704000000001,1463.7724063141904,1229.2167752025364,234.55563111165398,1234.9667683002842,1076.0698122010895,158.8969560991948
2022-01-17,956.48459589791025,1059.1776000000002,541.86079048549163,310.12891511797739,231.73187536751428,414.62380541241856,257.33551906355024,157.2882863488683
2022-01-18,595.10462607262707,675.64800000000002,342.25337585111845,123.68621632282935,218.56715952828912,252.85125022150862,105.31089549505492,147.5403547264537
2022-01-19,598.05420424855981,578.36160000000007,340.78459977146758,137.97733275178678,202.80726701968078,257.26960447709229,120.47467910164717,136.79492537544508
2022-01-20,324.79989239095488,512.17920000000004,193.81648653691786,8.4452755225217615,185.3712110143961,130.98340585403699,6.0131253579251602,124.97028049611183
2022-01-21,290.04710848250181,451.44,173.43129491344644,3.3039482717452131,170.12734664170122,116.61581356905539,2.0433704889259938,114.57244308012942
2022-01-22,257.63915739093375,412.81919999999997,153.56866472548003,1.7938517292681802,151.77481299621184,104.0704926654537,1.5190507378608928,102.5514419275928
2022-01-23,240.44375309145434,368.06400000000002,143.45739592667894,0.43504737446034791,143.0223485522186,96.986357164775399,0.48246005669192121,96.503897108083464
2022-01-24,226.1735699067236,330.30720000000002,135.03373509663831,0.45036740658795843,134.58336769005035,91.139834810085304,0.21085788759489971,90.928976922490392
2022-01-25,208.00128935770309,301.7088,124.48509002965343,0.45867959005460907,124.02641043959883,83.516199328049638,0.19286294471026899,83.323336383339367
2022-01-26,195.77058921747206,281.23200000000003,116.42687083519336,0.10558639029012708,116.32128444490321,79.343718382278695,0.10052630178871862,79.243192080489976
2022-01-27,179.9988471835575,263.69280000000003,107.25519287247653,0.068619975507242956,107.1865728969693,72.743654311080988,0.16166308171918028,72.581991229361805
2022-01-28,173.43961324153506,245.376,102.7135764584911,0.073806065012905375,102.63977039347819,70.726036783043938,0.12807071662669298,70.597966066417257
2022-01-29,213.90649445427283,409.01760000000002,133.07002390058804,22.950735701482106,110.11928819910592,80.836470553684777,6.5725450659660325,74.263925487718751
2022-01-30,274.62290044616475,902.18880000000013,175.4346561111976,70.823972262656753,104.61068384854083,99.188244334967138,29.149069856882548,70.03917447808459
2022-01-31,267.2639971184712,694.13760000000013,163.66189635447915,66.020244275618239,97.641652078860929,103.60210076399204,37.97028414181873,65.631816622173318
2022-02-01,203.42155008539416,928.28160000000003,125.40906643538553,34.717748670848366,90.69131776453716,78.012483650008633,17.041243799922874,60.971239850085766
2022-02-02,191.58183950146542,584.1504000000001,117.77986098812782,26.303773238616067,91.476087749511748,73.801978513337588,12.062003031711761,61.739975481625827
2022-02-03,156.97232882259257,401.06880000000007,96.154280772385619,15.698120225693811,80.456160546691805,60.818048050206968,7.4024577201465398,53.415590330060432
2022-02-04,151.65931204881659,334.10880000000003,92.760532227112762,11.463152344585206,81.297379882527551,58.898779821703819,5.0432679534793134,53.855511868224504
2022-02-05,149.65122665821306,290.56319999999999,90.69502951496581,14.229322636755118,76.465706878210696,58.956197143247252,7.2719498755012708,51.684247267745981
2022-02-06,174.99740933824449,283.04640000000001,106.88758601723136,30.778547422363587,76.109038594867755,68.109823321013153,16.848932989668647,51.260890331344505
2022-02-07,158.62645993375787,289.52640000000002,97.138062730684027,25.04207860587271,72.095984124811324,61.488397203073838,12.831317264980926,48.657079938092906
2022-02-08,129.81345333077559,266.37120000000004,79.224770578006016,12.463864962362557,66.760905615643466,50.588682752769557,6.0947754321573466,44.493907320612209
2022-02-09,138.41278226594039,265.33440000000002,81.121662403667926,16.062472599504176,65.059189804163751,57.29111986227246,12.527948856473817,44.763171005798647
2022-02-10,131.38267882320667,247.88160000000005,74.883673454502627,12.737729480019947,62.145943974482684,56.49900536870404,13.60905825980125,42.889947108902795
2022-02-11,164.99471663937871,294.01920000000001,95.862630718045253,30.310328191706827,65.552302526338408,69.13208592133347,24.112414426972858,45.019671494360608
2022-02-12,214.46311776151501,300.49920000000003,123.96754138540564,59.099709707595707,64.867831677809932,90.495576376109355,45.790090652406064,44.705485723703298
2022-02-13,123.18858293531812,232.93440000000004,71.702472737474508,15.704066284805032,55.998406452669478,51.486110197843608,12.464352196368601,39.021758001475007
2022-02-14,99.464039250141909,209.60640000000004,58.849226017043357,6.9267523238632647,51.922473693180088,40.614813233098545,4.9425412241020608,35.672272008996487
2022-02-15,95.480980242055622,193.96800000000002,56.602334014305917,6.1384580472765853,50.463875967029331,38.878646227749712,4.4556639641713849,34.422982263578326
2022-02-16,79.158145677587157,177.12,46.945839770983817,0.53644106954124415,46.409398701442569,32.212305906603341,0.3489318014863988,31.863374105116943
2022-02-17,86.316884169727501,170.38080000000002,51.636126862150569,0.25150590808184292,51.38462095406873,34.680757307576933,0.14434973058908143,34.536407576987855
2022-02-18,80.379613071389656,164.33279999999999,48.96351178110605,2.343534940554715,46.619976840551331,31.41610129028361,0.1883564052841159,31.227744884999495
2022-02-19,95.034494459712135,164.0736,59.658572198810148,8.5299356659373693,51.128636532872783,35.375922260901994,1.2867579664594886,34.089164294442504
2022-02-20,89.236102900451343,160.01280000000003,55.546798849635167,7.6168612192396052,47.929937630395557,33.689304050816176,1.8807857156112726,31.808518335204905
2022-02-21,79.220153092959805,154.65600000000001,47.673736993939301,1.8620909930119973,45.811646000927304,31.546416099020504,0.43421654244288782,31.112199556577615
2022-02-22,86.528712639680975,149.55840000000001,51.613371195749963,1.8041780101266638,49.8091931856233,34.915341443931005,0.35683980238482643,34.558501641546179
2022-02-23,102.06619059905162,146.27520000000001,63.458381029044041,9.7508468504101398,53.707534178633907,38.607809570007575,2.6728046236423997,35.935004946365176
2022-02-24,142.00938813004566,175.73759999999999,90.455981805902255,36.941411684386722,53.514570121515533,51.553406324143403,15.232447757231956,36.320958566911443
2022-02-25,339.00849993004022,264.47040000000004,239.92816839966599,175.45777203961052,64.470396360055489,99.080331530374195,59.909762438253857,39.170569092120346
2022-02-26,770.75794966826504,425.17440000000005,624.87594836004473,490.79086127282727,134.08508708721746,145.88200130822037,106.03251126591755,39.849490042302811
2022-02-27,2697.3874523989757,3498.8544000000006,2046.6937827703152,1830.9040296735593,215.78975309675604,650.69366962866036,561.34295959442431,89.350710034236045
2022-02-28,4711.3101800557115,2900.7072000000003,3366.0980001902949,3066.1689307595498,299.92906943074513,1345.2121798654161,1174.7370973513985,170.47508251401777
2022-03-01,2579.3434415111365,1207.008,1744.0023662323524,1399.1911650718525,344.81120116049999,835.34107527878405,634.29517159811007,201.04590368067394
2022-03-02,2512.3718335547642,1589.1552000000001,1781.7437254881893,1350.8688535926201,430.87487189556924,730.62810806657501,513.57989390948467,217.04821415709031
2022-03-03,3480.744748612387,3236.7168000000006,2526.6441836536333,2010.362670996803,516.28151265683027,954.10056495875369,714.06224616114264,240.038318797611
2022-03-04,3124.7183264806408,3925.4112000000005,2301.4716908032178,1739.6637699448374,561.80792085838016,823.24663567742311,571.80129100996544,251.44534466745773
2022-03-05,1808.5027335416773,2275.2575999999999,1336.1781896551122,771.98445650939561,564.19373314571669,472.32454388656515,225.17855358567027,247.14599030089488
2022-03-06,2193.8020019135552,2390.3424,1647.1159694593455,1071.1458222605306,575.97014719881486,546.68603245420957,280.40714867721022,266.27888377699941
2022-03-07,3090.5348520580428,2760.9119999999998,2359.0948818699212,1749.3678311802778,609.72705068964308,731.43997018812206,443.02944229652923,288.41052789159278
2022-03-08,2454.5628919376759,1733.7024000000001,1889.982696007992,1260.7277476451488,629.25494836284315,564.58019592968412,249.06473478375474,315.51546114592935
2022-03-09,3212.6772025398141,3140.8992000000003,2397.9175176475883,1733.5973915399068,664.32012610768118,814.75968489222566,476.41662608499342,338.3430588072323
2022-03-10,2626.7671756114173,2721.1680000000001,1817.1149848741497,1148.5183842538954,668.59660062025443,809.6521907372678,454.3805965133601,355.2715942239077
2022-03-11,1586.9070091684723,1531.8720000000001,1092.5807266859513,451.15485329836775,641.42587338758347,494.32628248252104,153.50476009240586,340.82152239011521
2022-03-12,1288.3148118182514,1171.5840000000001,886.73102878915779,273.77289049470454,612.95813829445319,401.58378302909358,78.977417540657143,322.60636548843644
2022-03-13,1018.5030624705646,956.70720000000006,678.75536549181038,110.36657870020365,568.38878679160678,339.74769697875416,42.26220775881162,297.48548921994256
2022-03-14,832.14210973441038,812.16000000000008,553.37797432956575,31.408918191929359,521.96905613763636,278.76413540484469,6.8348400582985471,271.92929534654616
2022-03-15,748.42691627486533,709.51679999999999,493.8941340864572,12.147834993646113,481.74629909281111,254.53278218840822,2.4362273711877229,252.09655481722049
2022-03-16,689.62539730775711,659.40480000000002,452.76180133337493,6.8353120395726865,445.92648929380226,236.86359597438218,2.6675518381442638,234.1960441362379
2022-03-17,630.41569884039905,613.2672,414.10827920711375,6.527356555214868,407.5809226518989,216.30741963328526,2.1000560976488116,214.20736353563646
2022-03-18,587.05740209643955,596.5920000000001,384.83056052141183,9.3408674317211275,375.48969308969066,202.22684157502769,4.4839865839488064,197.74285499107887
2022-03-19,545.7342451235055,542.67840000000001,356.6010121146652,11.999077620052532,344.60193449461264,189.13323300884028,7.1984827880523481,181.93475022078792
2022-03-20,491.71797088291709,493.77600000000001,321.83052449337657,5.2120286666324338,316.61849582674415,169.88744638954051,2.6735699424215063,167.21387644711902
2022-03-21,452.60378713538131,440.20800000000003,295.49257465830391,1.8107568622196319,293.68181779608426,157.11121247707734,1.0698434752463493,156.04136900183099
2022-03-22,417.23536835383601,403.83360000000005,272.49595498362049,1.4442203326843008,271.05173465093617,144.73941337021549,0.85697679613777267,143.88243657407773
2022-03-23,394.85067576450865,378.08640000000003,257.2594938787546,4.3010337748394516,252.95846010391514,137.59118188575405,2.4003500376808247,135.19083184807323
2022-03-24,383.84460417911504,360.54720000000003,248.96284122472537,10.88909469338261,238.07374653134275,134.88176295438964,5.8762486692462197,129.00551428514345
2022-03-25,349.3614150210887,345.68640000000005,227.1339552151708,8.4189332758760678,218.71502193929473,122.22745980591789,3.8344654983087172,118.39299430760917
2022-03-26,321.29884122465393,329.96160000000003,208.08196138068124,3.0184062178621152,205.06355516281911,113.21687984397269,1.6217620315685397,111.59511781240414
2022-03-27,303.97728769488594,311.47200000000004,195.65657350079641,4.8069530927775412,190.84962040801889,108.32071419408955,4.1265303281371963,104.19418386595235
2022-03-28,287.25361000656778,303.86880000000002,183.94514297836196,5.4073932277668222,178.53774975059514,103.30846702820584,5.4090955011263384,97.899371527079495
2022-03-29,268.71333990114465,304.38720000000001,171.83836334148282,5.486777032872789,166.35158630861002,96.874976559661832,5.0227608193133717,91.852215740348456
2022-03-30,263.56634601658811,290.2176,166.49964942676519,8.844753253013133,157.65489617375204,97.066696589822897,9.2616811498611682,87.805015439961736
